address,cysFLR_snapshot1,cysFLR_snapshot2,cysFLR_snapshot3,cysFLR_snapshot4,cysFLR_snapshot5,cysFLR_snapshot6,cysFLR_snapshot7,cysFLR_snapshot8,cysFLR_snapshot9,cysFLR_snapshot10,cysFLR_snapshot11,cysFLR_snapshot12,cysFLR_snapshot13,cysFLR_snapshot14,cysFLR_snapshot15,cysFLR_snapshot16,cysFLR_snapshot17,cysFLR_snapshot18,cysFLR_snapshot19,cysFLR_snapshot20,cysFLR_snapshot21,cysFLR_snapshot22,cysFLR_snapshot23,cysFLR_snapshot24,cysFLR_snapshot25,cysFLR_snapshot26,cysFLR_snapshot27,cysFLR_snapshot28,cysFLR_snapshot29,cysFLR_snapshot30,cysFLR_average,cysFLR_penalty,cysFLR_bounty,cysFLR_final,cysFLR_rewards,cyWETH_snapshot1,cyWETH_snapshot2,cyWETH_snapshot3,cyWETH_snapshot4,cyWETH_snapshot5,cyWETH_snapshot6,cyWETH_snapshot7,cyWETH_snapshot8,cyWETH_snapshot9,cyWETH_snapshot10,cyWETH_snapshot11,cyWETH_snapshot12,cyWETH_snapshot13,cyWETH_snapshot14,cyWETH_snapshot15,cyWETH_snapshot16,cyWETH_snapshot17,cyWETH_snapshot18,cyWETH_snapshot19,cyWETH_snapshot20,cyWETH_snapshot21,cyWETH_snapshot22,cyWETH_snapshot23,cyWETH_snapshot24,cyWETH_snapshot25,cyWETH_snapshot26,cyWETH_snapshot27,cyWETH_snapshot28,cyWETH_snapshot29,cyWETH_snapshot30,cyWETH_average,cyWETH_penalty,cyWETH_bounty,cyWETH_final,cyWETH_rewards,total_rewards
0xb3cf0199dfdb62241ccbbb7b04837f19d012437f,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,3297356933131159821,0,0,3297356933131159821,5810576116078005343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5810576116078005343
0x81834cd729a10f61529a701f99e28c702d501f4d,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,3066222916781146308,0,0,3066222916781146308,5403273594011872086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5403273594011872086
0xa2c4cb0a960bbc7cac402aec7b4baf1c2da5b8fc,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,3011097902995168831,0,0,3011097902995168831,5306132733923332035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5306132733923332035
0x4117a6e1761e7d9316938abc8a48de2faf388fb5,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,2744215754028871541,0,0,2744215754028871541,4835835137381800689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4835835137381800689
0x9fff7a309ff09d41f04f8b0ed76483ee6c4addb3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,1726320228380788585,0,0,1726320228380788585,4615947145517775435,4615947145517775435
0x7fcebd30aedb2a6cda68df4205bb45339c21a00d,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,2552978888195493869,0,0,2552978888195493869,4498839056078024563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4498839056078024563
0xa44ab31cb79ca950f6f6618c8f6d75b6d85b8970,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,2199031455047829603,0,0,2199031455047829603,3875115709439310205,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,141395233539532085,0,0,141395233539532085,378071758597650482,4253187468036960687
0x793273b456bdce672238f3fee3ca54b2748e6bbf,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,2351093739957700282,0,0,2351093739957700282,4143078656360712687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4143078656360712687
0xb8053de748a4e88064824b7a81f5444427d3ff41,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,1553197583591290161,0,0,1553197583591290161,2737032406799689691,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,501040590643235413,0,0,501040590643235413,1339714872215489441,4076747279015179132
0xb6bbb502dfe498df97c969155bb96fa69d9800e0,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,2126575534460107063,0,0,2126575534460107063,3747434463467654102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3747434463467654102
0x8e3e59d0146a07d79604694c51b14ea4159d162c,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,2123641971647270448,0,0,2123641971647270448,3742264962451852178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3742264962451852178
0x649f8b6d6838d52a5dddc6c11a235d0ba26e6ab9,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,1810881852600330152,0,0,1810881852600330152,3191121572564077157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3191121572564077157
0xb57f93488b6de2d62b732016f396fb43e51e7881,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,1806624213617875681,0,0,1806624213617875681,3183618795071668952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3183618795071668952
0xccd5221661ee92506f61e5d825121615faa899b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34873395467882496691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162446515596083223,0,0,1162446515596083223,3108224990513896695,3108224990513896695
0x23279c3e6a88669a1d2fdb6d0dc92da44a203701,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,1731573515114034132,0,0,1731573515114034132,3051365052129959154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3051365052129959154
0xab13211f8acca2cdad9fbb06e97d8b936a83c91b,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,1661167641448048984,0,0,1661167641448048984,2927296382510167686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2927296382510167686
0x5e1b4c7ad1215808e1f43d3a0fcd1050fd9378db,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,1629819145481468544,0,0,1629819145481468544,2872054312685046194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2872054312685046194
0x429f0180679d93b3596e13c6c8e799a3137041a7,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,1622647627695512627,0,0,1622647627695512627,2859416721181255384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859416721181255384
0x41fdd51039d3cb7e9a17110dc293cb1ead2011d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31568997801107868165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052299926703595605,0,0,1052299926703595605,2813707887471152658,2813707887471152658
0xf7a30187c95a7ca4496bc1e3df0ff6568192108d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,1051170593095877231,0,0,0,0,0,875975494246564359,0,0,875975494246564359,2342240168270248034,2342240168270248034
0xc821fe56c7279338a077b00f56956d3d46da2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25383804290685364502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846126809689512150,0,0,846126809689512150,2262428816926808642,2262428816926808642
0x1c4190b38d8ac3c7106187c7c70d5ab6d6eb64cc,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,1229847765970179623,0,0,1229847765970179623,2167227934457274830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2167227934457274830
0xf9d0403789254af862ebc0703693e1f11647a963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,757896354021950139,0,0,757896354021950139,2026512494282304905,2026512494282304905
0x770c4d67f26be9d7a44ede7c5a641a14aceb5f33,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,1096699238959879114,0,0,1096699238959879114,1932594661012308397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932594661012308397
0x29c3e6b5560a793ed0cf908e810e601ef7575fb1,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,1057004779957907910,0,0,1057004779957907910,1862645401622161288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862645401622161288
0x77059a202bffa20847f924bac7c94fb386247147,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,1025747745267872224,0,0,1025747745267872224,1807564504129854944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1807564504129854944
0xc903c23399e493ce46bce302fad48f9f4a6e5c6d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795694599394256055,795694599394256055,795694599394256055,795694599394256055,795694599394256055,795694599394256055,795694599394256055,795694599394256055,795694599394256055,795694599394256055,795694599394256055,795694599394256055,795694599394256055,795694599394256055,795694599394256055,795694599394256055,795694599394256055,795694599394256055,795694599394256055,795694599394256055,795694599394256055,795694599394256055,795694599394256055,795694599394256055,636555679515404844,0,0,636555679515404844,1702063918105311314,1702063918105311314
0x3a42696894d44edd10f0e2c853e9aaf107271d78,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,89380350717780482,0,0,89380350717780482,157505341902502642,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,532486999616346162,0,0,532486999616346162,1423798322869580429,1581303664772083071
0xe00933f56f3413cd64336d2d6f8807077a99a83b,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,805010383989259364,0,0,805010383989259364,1418582884795843027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418582884795843027
0x7a60e79515206ad487096d96e004b30a98ff168a,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,776215150329834612,0,0,776215150329834612,1367840153465433090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367840153465433090
0x8481c19173deb4d63926c7ca579a30c606726f0f,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,763122379224261569,0,0,763122379224261569,1344768176539029525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344768176539029525
0xc0c5e95110dbc9dfb780545258aad76ad6054f8f,0,0,0,0,0,0,0,11454043332060678559,10196330163779731296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721679116528013661,0,0,721679116528013661,1271737189212312378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271737189212312378
0x4acb134fc6a4595893c7070caa58eb392ccfbf1a,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,674513309513013780,0,0,674513309513013780,1188621979881105476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188621979881105476
0x197ec0fd5beeb61399f194b3e16aaf75d1984113,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,515595091230887694,0,0,515595091230887694,908577561795336088,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,53581092708314592,0,0,53581092708314592,143268605600856681,1051846167396192769
0x0f77113c39a8648590c9f80cf8c9360e28775cda,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,465332642176409036,0,0,465332642176409036,820005474534462012,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,69396957770676125,0,0,69396957770676125,185558092793495124,1005563567327957136
