address,cysFLR_snapshot1,cysFLR_snapshot2,cysFLR_average,cysFLR_penalty,cysFLR_bounty,cysFLR_final,cysFLR_rewards,cyWETH_snapshot1,cyWETH_snapshot2,cyWETH_average,cyWETH_penalty,cyWETH_bounty,cyWETH_final,cyWETH_rewards,total_rewards
0xf627237b5c75982e5ad79a99d2e2fadb4dcb91c4,0,0,0,0,0,0,0,3430862339790186685,3430862339790186685,3430862339790186685,0,0,3430862339790186685,17621360163300959426,17621360163300959426
0x11ac15876e684f3b45516161c54b5a8ce5004132,0,0,0,0,0,0,0,174072742319,6722658179896973095,3361329176984857707,0,0,3361329176984857707,17264228694959657521,17264228694959657521
0x9a67df384ec63f6cf960ef7e33287ea61491e415,6089875739578576373,6089875739578576373,6089875739578576373,0,0,6089875739578576373,16139516857944645375,0,0,0,0,0,0,0,16139516857944645375
0x6f094f1baf6d7f88c6a3f39f1c05677d58cb4a55,6005733530164474861,6005733530164474861,6005733530164474861,0,0,6005733530164474861,15916521403624000148,0,0,0,0,0,0,0,15916521403624000148
0x4ffd0a59a26cb2aa76d403215e4cc2845c053994,1165689238402601453,1165689238402601453,1165689238402601453,0,0,1165689238402601453,3089334153741757505,2340897102338508059,2340897102338508059,2340897102338508059,0,0,2340897102338508059,12023155364507295616,15112489518249053121
0x3c8043ceb82760dc1399637d6b1d9d1a752679ba,5654702660701739710,5654702660701739710,5654702660701739710,0,0,5654702660701739710,14986212005267567583,0,0,0,0,0,0,0,14986212005267567583
0x249219b99faff512dc3948903f4f44ac2116143e,5172486321529797538,5172486321529797538,5172486321529797538,0,0,5172486321529797538,13708232114042318304,0,0,0,0,0,0,0,13708232114042318304
0x90361d5443ae9b8162f58cd55483fab13f6adea3,5000568125432853520,5000568125432853520,5000568125432853520,0,0,5000568125432853520,13252610892403718686,0,0,0,0,0,0,0,13252610892403718686
0x9f20d7a4bde8ce512c7c1228837e008fd369fa25,4453907188546076707,4453907188546076707,4453907188546076707,0,0,4453907188546076707,11803838571956586691,227259206053493064,227259206053493064,227259206053493064,0,0,227259206053493064,1167233168713883164,12971071740670469855
0xfd6597554f07daf3c1f1d408d1eef3caa0dab8d9,1907239002128958045,1907239002128958045,1907239002128958045,0,0,1907239002128958045,5054604944881842812,1252441096988869643,1309129140888785712,1280785118938827677,0,0,1280785118938827677,6578280804468986686,11632885749350829498
0x0f1203d236f1f5ae2cdf1ca211f1e8bcb6c53311,3455185479151079625,13357627026188759,1734271553088634192,0,0,1734271553088634192,4596202971009192067,2195803434792505388,428414883204009051,1312109158998257219,0,0,1312109158998257219,6739165193578761004,11335368164587953071
0x1fa6b4839254e482572c57603aaab766adb41958,3972837246832795240,3972837246832795240,3972837246832795240,0,0,3972837246832795240,10528896887404375328,0,0,0,0,0,0,0,10528896887404375328
0xbed3c194bbe5f4aeb765857a34fb8c751000febf,3899802499545523711,3900251257120464976,3900026878332994343,0,0,3900026878332994343,10335933316374760566,0,0,0,0,0,0,0,10335933316374760566
0x9fff7a309ff09d41f04f8b0ed76483ee6c4addb3,0,0,0,0,0,0,0,1726320228380788585,1726320228380788585,1726320228380788585,0,0,1726320228380788585,8866607718032246863,8866607718032246863
0xb3cf0199dfdb62241ccbbb7b04837f19d012437f,3297356933131159821,3297356933131159821,3297356933131159821,0,0,3297356933131159821,8738724743275913504,0,0,0,0,0,0,0,8738724743275913504
0x81834cd729a10f61529a701f99e28c702d501f4d,3066222916781146308,3066222916781146308,3066222916781146308,0,0,3066222916781146308,8126168508494078357,0,0,0,0,0,0,0,8126168508494078357
0xa2c4cb0a960bbc7cac402aec7b4baf1c2da5b8fc,3011097902995168831,3011097902995168831,3011097902995168831,0,0,3011097902995168831,7980075036748662791,0,0,0,0,0,0,0,7980075036748662791
0x4117a6e1761e7d9316938abc8a48de2faf388fb5,2744215754028871541,2744215754028871541,2744215754028871541,0,0,2744215754028871541,7272778348520321245,0,0,0,0,0,0,0,7272778348520321245
0xcf07d2338a83d5c0c3042608e61add03e2bd2e27,2639586920504087920,2639586920504087920,2639586920504087920,0,0,2639586920504087920,6995488811801927467,0,0,0,0,0,0,0,6995488811801927467
0x7fcebd30aedb2a6cda68df4205bb45339c21a00d,2552978888195493869,2552978888195493869,2552978888195493869,0,0,2552978888195493869,6765958381748407568,0,0,0,0,0,0,0,6765958381748407568
0xb8053de748a4e88064824b7a81f5444427d3ff41,1553197583591290161,1553197583591290161,1553197583591290161,0,0,1553197583591290161,4116316926004343772,501040590643235413,501040590643235413,501040590643235413,0,0,501040590643235413,2573410364432583937,6689727290436927709
0x793273b456bdce672238f3fee3ca54b2748e6bbf,2351093739957700282,2351093739957700282,2351093739957700282,0,0,2351093739957700282,6230918112835137110,0,0,0,0,0,0,0,6230918112835137110
0xb6bbb502dfe498df97c969155bb96fa69d9800e0,2126575534460107063,2126575534460107063,2126575534460107063,0,0,2126575534460107063,5635895239216595492,0,0,0,0,0,0,0,5635895239216595492
0x8e3e59d0146a07d79604694c51b14ea4159d162c,2123641971647270448,2123641971647270448,2123641971647270448,0,0,2123641971647270448,5628120649307657144,0,0,0,0,0,0,0,5628120649307657144
0xf7a30187c95a7ca4496bc1e3df0ff6568192108d,0,0,0,0,0,0,0,1051170593095877231,1051170593095877231,1051170593095877231,0,0,1051170593095877231,5398950403572853715,5398950403572853715
0x649f8b6d6838d52a5dddc6c11a235d0ba26e6ab9,1810881852600330152,1810881852600330152,1810881852600330152,0,0,1810881852600330152,4799237199183241608,0,0,0,0,0,0,0,4799237199183241608
0xb57f93488b6de2d62b732016f396fb43e51e7881,1806624213617875681,1806624213617875681,1806624213617875681,0,0,1806624213617875681,4787953514741903330,0,0,0,0,0,0,0,4787953514741903330
0x23279c3e6a88669a1d2fdb6d0dc92da44a203701,1731573515114034132,1731573515114034132,1731573515114034132,0,0,1731573515114034132,4589052573983612388,0,0,0,0,0,0,0,4589052573983612388
0xab13211f8acca2cdad9fbb06e97d8b936a83c91b,1661167641448048984,1661167641448048984,1661167641448048984,0,0,1661167641448048984,4402461445769702037,0,0,0,0,0,0,0,4402461445769702037
0x5e1b4c7ad1215808e1f43d3a0fcd1050fd9378db,1629819145481468544,1629819145481468544,1629819145481468544,0,0,1629819145481468544,4319381001970885414,0,0,0,0,0,0,0,4319381001970885414
0x429f0180679d93b3596e13c6c8e799a3137041a7,1622647627695512627,1622647627695512627,1622647627695512627,0,0,1622647627695512627,4300374894596435931,0,0,0,0,0,0,0,4300374894596435931
0xf9d0403789254af862ebc0703693e1f11647a963,0,0,0,0,0,0,0,757896354021950139,757896354021950139,757896354021950139,0,0,757896354021950139,3892655343755402317,3892655343755402317
0xa44ab31cb79ca950f6f6618c8f6d75b6d85b8970,0,2199031455047829603,1099515727523914801,0,0,1099515727523914801,2913959722464797898,0,271395233539532085,135697616769766042,0,0,135697616769766042,696960805063332039,3610920527528129937
0x1c4190b38d8ac3c7106187c7c70d5ab6d6eb64cc,1229847765970179623,1229847765970179623,1229847765970179623,0,0,1229847765970179623,3259368433838495669,0,0,0,0,0,0,0,3259368433838495669
0x3a42696894d44edd10f0e2c853e9aaf107271d78,89380350717780482,89380350717780482,89380350717780482,0,0,89380350717780482,236877686650212131,532486999616346162,532486999616346162,532486999616346162,0,0,532486999616346162,2734923256375526521,2971800943025738652
0x29c3e6b5560a793ed0cf908e810e601ef7575fb1,1057004779957907910,1057004779957907910,1057004779957907910,0,0,1057004779957907910,2801296314502347726,0,0,0,0,0,0,0,2801296314502347726
0x77059a202bffa20847f924bac7c94fb386247147,1025747745267872224,1025747745267872224,1025747745267872224,0,0,1025747745267872224,2718458263303604967,0,0,0,0,0,0,0,2718458263303604967
0x52132d0c320624bc73eb77f1696756d352726634,869530169881379682,869530169881379682,869530169881379682,0,0,869530169881379682,2304447157121000173,0,0,0,0,0,0,0,2304447157121000173
0xe00933f56f3413cd64336d2d6f8807077a99a83b,805010383989259364,805010383989259364,805010383989259364,0,0,805010383989259364,2133455462609198047,0,0,0,0,0,0,0,2133455462609198047
0x8481c19173deb4d63926c7ca579a30c606726f0f,763122379224261569,763122379224261569,763122379224261569,0,0,763122379224261569,2022442990768987589,0,0,0,0,0,0,0,2022442990768987589
0x4acb134fc6a4595893c7070caa58eb392ccfbf1a,674513309513013780,674513309513013780,674513309513013780,0,0,674513309513013780,1787609369275350939,0,0,0,0,0,0,0,1787609369275350939
0x197ec0fd5beeb61399f194b3e16aaf75d1984113,515595091230887694,515595091230887694,515595091230887694,0,0,515595091230887694,1366440962450618055,53581092708314592,53581092708314592,53581092708314592,0,0,53581092708314592,275199538496834819,1641640500947452874
0x0f77113c39a8648590c9f80cf8c9360e28775cda,465332642176409036,465332642176409036,465332642176409036,0,0,465332642176409036,1233234362098460687,69396957770676125,69396957770676125,69396957770676125,0,0,69396957770676125,356431901371261484,1589666263469722171
0xee5e69b45077057187dd5b0c4b30cbfa6db469a6,463521210738412177,463521210738412177,463521210738412177,0,0,463521210738412177,1228433668376492504,68323849192309270,68323849192309270,68323849192309270,0,0,68323849192309270,350920274590314442,1579353942966806946
0xc074e79b9b37229aa8d1333ead59d2f61c21027f,489819813049874390,489819813049874390,489819813049874390,0,0,489819813049874390,1298130777725984488,48422356224129197,48422356224129197,48422356224129197,0,0,48422356224129197,248703589498499033,1546834367224483521
0xd5c3b72fc2dc633a7c28c85b83efb4c4f62ecaec,458704857764950601,458704857764950601,458704857764950601,0,0,458704857764950601,1215669268356998158,42200872226212437,42200872226212437,42200872226212437,0,0,42200872226212437,216749229509747857,1432418497866746015
0x93783d61043415da00f83d7f4abf137afba14e2a,535622056859825804,535622056859825804,535622056859825804,0,0,535622056859825804,1419516848265669520,0,0,0,0,0,0,0,1419516848265669520
0xce38caf2da47fcc0fa3bdfc183db9aa3ad75605f,435071670724667421,435071670724667421,435071670724667421,0,0,435071670724667421,1153036098657873164,34999533187747396,34999533187747396,34999533187747396,0,0,34999533187747396,179762205173880076,1332798303831753240
0xd7898ed7706238a0d09da16cc5d1552b54df21b1,479656292167960351,479656292167960351,479656292167960351,0,0,479656292167960351,1271195200774282128,0,0,0,0,0,0,0,1271195200774282128
0x813aef302ebad333eddef619c6f8ed7fef51ba7c,473154550019012469,473154550019012469,473154550019012469,0,0,473154550019012469,1253964146889722053,0,0,0,0,0,0,0,1253964146889722053
0x94502200a7777e4e90faa7bbb48567eb8beb04bc,0,0,0,0,0,0,0,233323333579754120,233323333579754120,233323333579754120,0,0,233323333579754120,1198379325170562287,1198379325170562287
0x7f14820b3da0caa52d397bf1d5a0279f4ee58f60,0,0,0,0,0,0,0,227863280158125461,227863280158125461,227863280158125461,0,0,227863280158125461,1170335772755904269,1170335772755904269
0xfcf43c619a478317bfa6d310d4649bdfac1b5956,353256543312812243,353256543312812243,353256543312812243,0,0,353256543312812243,936207926037408132,0,0,0,0,0,0,0,936207926037408132
0xc6f3a18de2cad99dbb586c2a041b64d6670c192f,306054329946996173,306054329946996173,306054329946996173,0,0,306054329946996173,811111626715772539,0,0,0,0,0,0,0,811111626715772539
0x3b120e41bb99a8f99b435c7a7d0a4c7b23bff081,305167632596005940,305167632596005940,305167632596005940,0,0,305167632596005940,808761682733961171,0,0,0,0,0,0,0,808761682733961171
0x297473ed61355a7b16f6231b4ddad513f369d518,252902201421905991,252902201421905991,252902201421905991,0,0,252902201421905991,670246737011849410,0,0,0,0,0,0,0,670246737011849410
0x0a8c33a7359eff8d306c8079b4043bbc1d887ae8,226441981843226491,226441981843226491,226441981843226491,0,0,226441981843226491,600121306179238158,2,2,2,0,0,2,10,600121306179238168
0xa789bfb5875a5bb70bcf125ad2f6a10b6f8e8b60,0,253377009448069778,126688504724034889,0,0,126688504724034889,335752541618009267,0,88526546733922419,44263273366961209,0,0,44263273366961209,227341992991059488,563094534609068755
0xe34e4e7e16a4ffbd2f212e54f88fea3d4cb8ac7e,0,0,0,0,0,0,0,50619674947177546,154209379817925155,102414527382551350,0,0,102414527382551350,526014480975226327,526014480975226327
0x7b3a6c93519e30a0076cff368d9355e105387a3e,173695520089468812,173695520089468812,173695520089468812,0,0,173695520089468812,460331523090722256,0,0,0,0,0,0,0,460331523090722256
0x7293c3e568cb7a2a3d508d8b3d8e8b63c0090585,50620973789259680,50620973789259680,50620973789259680,0,0,50620973789259680,134156770150102844,52894687548938273,52894687548938273,52894687548938273,0,0,52894687548938273,271674071330449530,405830841480552374
0x97fffc9fad764f891d1ac3781cc5503d18ab1003,151559986450436977,151559986450436977,151559986450436977,0,0,151559986450436977,401667465956532273,0,0,0,0,0,0,0,401667465956532273
0x7e2ecfb3a11cf09b8970a893bd4a072a84c140a0,291098766238746170,0,145549383119373085,0,0,145549383119373085,385738038504070499,0,0,0,0,0,0,0,385738038504070499
0x2cf3bc994c63df03e3438226cc2e52ffa980aee7,130725170630217629,130725170630217629,130725170630217629,0,0,130725170630217629,346450598561817311,0,0,0,0,0,0,0,346450598561817311
0x11ebb7147ecfedca5c08c37848c138d3aff2de84,121527472172620301,121527472172620301,121527472172620301,0,0,121527472172620301,322074664526592458,0,0,0,0,0,0,0,322074664526592458
0x3844597c2b75e8510d8895173addc28dd995fa45,112032934174138409,112032934174138409,112032934174138409,0,0,112032934174138409,296912040092567696,0,0,0,0,0,0,0,296912040092567696
0x1084673985f3e5a0c0e902ad2839e2b77acbb28a,105262888381192024,105262888381192024,105262888381192024,0,0,105262888381192024,278969922243726886,0,0,0,0,0,0,0,278969922243726886
0x911bedb10a32878b572a9c39808cfa07eb671792,104985172520439312,104985172520439312,104985172520439312,0,0,104985172520439312,278233913824506303,0,0,0,0,0,0,0,278233913824506303
0xc2739ef8d8a9affc876e5d24931fccfadeb75f79,0,0,0,0,0,0,0,53997212972720239,53997212972720239,53997212972720239,0,0,53997212972720239,277336786898001610,277336786898001610
0x91f4b5130794fcf36254a43af95361321d81ed0a,103977471804499649,103977471804499649,103977471804499649,0,0,103977471804499649,275563284178162067,1,1,1,0,0,1,5,275563284178162072
0x009e88f9b07c4aadd5336064f7c35703bd152550,102370956862177225,102370956862177225,102370956862177225,0,0,102370956862177225,271305664465884162,0,0,0,0,0,0,0,271305664465884162
0xf915b23769a4d1de0cc4dd152013c1aa4c115ec1,61055133445441257,61055133445441257,61055133445441257,0,0,61055133445441257,161809599677472153,20546310249687573,20546310249687573,20546310249687573,0,0,20546310249687573,105528551448324237,267338151125796390
0xf99c754d1e84e4731a4ee0c4c833a7ed31d2b5fe,0,0,0,0,0,0,0,49414869797666554,49414869797666554,49414869797666554,0,0,49414869797666554,253801269735746973,253801269735746973
0x5bc0aa095632c76da0be9838d960da9a66fca30e,0,0,0,0,0,0,0,44673194302236962,44673194302236962,44673194302236962,0,0,44673194302236962,229447400822553236,229447400822553236
0x47748c1782609b169ac2f802a2a4d1d75942e211,3915289621276971,3915289621276971,3915289621276971,0,0,3915289621276971,10376382958958080,40598389015688232,40598389015688232,40598389015688232,0,0,40598389015688232,208518665000996179,218895047959954259
0x7ced404a21d9199cb9a8beb52365d777a96fe556,81533209366982966,81533209366982966,81533209366982966,0,0,81533209366982966,216081027484448065,0,0,0,0,0,0,0,216081027484448065
0x0fdf71186e7a19d7c94fb59ba859e2aa6a2216b8,80483845375178089,80483845375178089,80483845375178089,0,0,80483845375178089,213299980947523668,0,0,0,0,0,0,0,213299980947523668
0x25ab405539eb2fc096043208e86b257e91025cb5,68074657487379278,68074657487379278,68074657487379278,0,0,68074657487379278,180412890032530579,0,0,0,0,0,0,0,180412890032530579
0x492733260456e653539251fe9bc1cfa3c6789f93,0,0,0,0,0,0,0,34866658887753689,34866658887753689,34866658887753689,0,0,34866658887753689,179079745295067568,179079745295067568
0x72f1c8601c30c6f42ca8b0e85d1b2f87626a0deb,66022774577147130,66022774577147130,66022774577147130,0,0,66022774577147130,174974946758089983,0,0,0,0,0,0,0,174974946758089983
0x0a15032416a5316c4d3d9e3e9fb0a397800dec1d,63891156460023928,63891156460023928,63891156460023928,0,0,63891156460023928,169325687560168996,0,0,0,0,0,0,0,169325687560168996
0xc7c88e8a4936c11b4e049138df4ea0c56fa8590c,61055790129986921,61055790129986921,61055790129986921,0,0,61055790129986921,161811340036676236,0,0,0,0,0,0,0,161811340036676236
0xe2db1f338c75053baf5be538923d17963e028686,60997252584142161,60997252584142161,60997252584142161,0,0,60997252584142161,161656202600645466,0,0,0,0,0,0,0,161656202600645466
0xbc44fa4c80f1187490ae5f38747d0ad3b8402898,60797481571029462,60797481571029462,60797481571029462,0,0,60797481571029462,161126765257136680,0,0,0,0,0,0,0,161126765257136680
0x1c14e47baae4cbc7c2d5a2b05a76281d82805436,0,109847043512682086,54923521756341043,0,0,54923521756341043,145559473327693540,0,0,0,0,0,0,0,145559473327693540
0xbe77d21cc4e3e699b7bde00d6c6778c288613a8c,53866128034582863,53866128034582863,53866128034582863,0,0,53866128034582863,142757146231446098,0,0,0,0,0,0,0,142757146231446098
0x5dc7c4fa4fb45b7bf0b6f4690d2e1c2f0ed9e3cf,53811104341823847,53811104341823847,53811104341823847,0,0,53811104341823847,142611321282818828,2,2,2,0,0,2,10,142611321282818838
0x650036b83283656bca3a4d11671e3dd4229b5720,51279265495913529,51279265495913529,51279265495913529,0,0,51279265495913529,135901388686066629,0,0,0,0,0,0,0,135901388686066629
0xaa2876d38d0d276ac1fda8fe77ce2be67cae049a,50500715396605001,50500715396605001,50500715396605001,0,0,50500715396605001,133838058826824870,1,1,1,0,0,1,5,133838058826824875
0x7ddda2969d0e6b1c0344e160f5c2d091ed86fdca,40581656665333603,40581656665333603,40581656665333603,0,0,40581656665333603,107550360611922375,0,0,0,0,0,0,0,107550360611922375
0xd96bbf681280147944e6fa2691d627a4c15048e8,0,0,0,0,0,0,0,20124770943191474,20124770943191474,20124770943191474,0,0,20124770943191474,103363470134333034,103363470134333034
0xe429f7da358c8bc2ce7a0443eb7786d57831c798,0,0,0,0,0,0,0,14170354618016113,14170354618016113,14170354618016113,0,0,14170354618016113,72780804834340074,72780804834340074
0x4ae035222241b4503a7eab75dc69ada76ebb60d8,11241798977091060,11241798977091060,11241798977091060,0,0,11241798977091060,29793252253935416,0,0,0,0,0,0,0,29793252253935416
0xb5b7f2a6fa8223c706a28db7ada6f0557c938a9c,9634886423679631,9634886423679631,9634886423679631,0,0,9634886423679631,25534578784380955,0,0,0,0,0,0,0,25534578784380955
0x2cff134ed0c1a83935e756b48bd6b25e231a997b,9474804189646727,9474804189646727,9474804189646727,0,0,9474804189646727,25110325478514605,2,2,2,0,0,2,10,25110325478514615
0x4c615ada1200e54ea81a4a85f263f1c94be73dad,5675557740698331,5675557740698331,5675557740698331,0,0,5675557740698331,15041482577209001,1447941127628185,1447941127628185,1447941127628185,0,0,1447941127628185,7436816047464239,22478298624673240
0x036eb513dadc2eeace61846786c93681ea44e3fd,7983030164025917,7983030164025917,7983030164025917,0,0,7983030164025917,21156794558618180,1,1,1,0,0,1,5,21156794558618185
0xa58403fdb6a987304897dda6d2b8744d61d7d45a,0,0,0,0,0,0,0,3809965298310971,3809965298310971,3809965298310971,0,0,3809965298310971,19568482813368060,19568482813368060
0xb78053673c45e29fbac3028a8fc440179739448a,7079345381708916,7079345381708916,7079345381708916,0,0,7079345381708916,18761830128772101,0,0,0,0,0,0,0,18761830128772101
0x570b7fcc5eac22c4994bd0a1b1bdc0311b06610d,6126177339186367,6126177339186367,6126177339186367,0,0,6126177339186367,16235724121260799,0,0,0,0,0,0,0,16235724121260799
0x404767bb6e4ec4b8d0633d0313a01cbd7376d2ed,4859111608221368,4859111608221368,4859111608221368,0,0,4859111608221368,12877719853270809,1,1,1,0,0,1,5,12877719853270814
0xbb5905325ea3ebd3f2ecfe12e84b1b74c1cdbb1a,4760531297609311,4760531297609311,4760531297609311,0,0,4760531297609311,12616460239278288,0,0,0,0,0,0,0,12616460239278288
0x0eef77a74addeb2ed8ca0f35bdc27eacf5c35ea4,2202725179506433,2202725179506433,2202725179506433,0,0,2202725179506433,5837708631231179,0,0,0,0,0,0,0,5837708631231179
0x3f6e473d9457452952026c6a77ea79a469d8bdd3,0,0,0,0,0,0,0,458876804541737,458876804541737,458876804541737,0,0,458876804541737,2356851614136492,2356851614136492
0x094da4a75c31995b325311f6986109256fb62234,164016519486414,164016519486414,164016519486414,0,0,164016519486414,434680031979695,45117901367236,45117901367236,45117901367236,0,0,45117901367236,231731474790963,666411506770658
0xa6381e2a61a76e9ad197ba1d626815297779297a,104284542201269,104284542201269,104284542201269,0,0,104284542201269,276377088606555,38909210159056,38909210159056,38909210159056,0,0,38909210159056,199842820252655,476219908859210
0x5e2cb33af78c69d4a35e7948455e2c2c09d76d2e,103252216157740,103252216157740,103252216157740,0,0,103252216157740,273641196398747,39352237313225,39352237313225,39352237313225,0,0,39352237313225,202118265978120,475759462376867
0x338f866332615606f2db818bc68f9b9adb4691c3,51437169748672,51437169748672,51437169748672,0,0,51437169748672,136319869860119,39370847803706,39370847803706,39370847803706,0,0,39370847803706,202213851904660,338533721764779
0xdfeef4a58683105b55ee3170e6c4c7c2e8c921ed,50945627111783,50945627111783,50945627111783,0,0,50945627111783,135017173218395,38988611352570,38988611352570,38988611352570,0,0,38988611352570,200250635224442,335267808442837
0x6dd8ae87f18b11f6bcacbfba0f12a1329b05ac2f,64833215241692,64833215241692,64833215241692,0,0,64833215241692,171822351570748,90574877985,90574877985,90574877985,0,0,90574877985,465204484659,172287556055407
0x1589dbd05962359e60870fa08bead439635e1a64,46172455288446,52022239491588,49097347390017,0,0,49097347390017,130118823399240,1330314754682,4760785377669,3045550066175,0,0,3045550066175,15642345654333,145761169053573
0x9c7a5a01c875815275306fd725d3c53ef24de9b8,36053126922908,36053126922908,36053126922908,0,0,36053126922908,95548755777101,0,0,0,0,0,0,0,95548755777101
0xbef5f87dc2c99cfb69ec74f78b830e6f3a4501f9,12,12,12,0,0,12,31,8597518525910,8597518525910,8597518525910,0,0,8597518525910,44157985792276,44157985792307
0xa8cc1c2492319e85e82dffc40837bc5248a63287,3543774259899,3543774259899,3543774259899,0,0,3543774259899,9391785128993,2540533191753,2540533191753,2540533191753,0,0,2540533191753,13048512573500,22440297702493
0x375bff222467d43aa89daf37020ed715ef309cc1,176964896426,176964896426,176964896426,0,0,176964896426,468996093067,0,0,0,0,0,0,0,468996093067
0x0000000000003884aa82e3af33fae4617889b361,54729,54935,54832,0,0,54832,145316,21904,23233,22568,0,0,22568,115912,261228
0xe6b289bd40d83fd022dc1e5702236ce32acf9cc7,0,307,153,0,0,153,405,0,153,76,0,0,76,390,795
0x19d3e22ab96330608864ead791a0bc9acea12cd0,5,1,3,0,0,3,7,8,4,6,0,0,6,30,37
0xc7ee55173680b54daa05a777901c9742338f771f,2,2,2,0,0,2,5,1,1,1,0,0,1,5,10
0xe1676a312d03656bef5bed10e22392c84194c416,1,1,1,0,0,1,2,1,1,1,0,0,1,5,7
0x84963b51a16b49e09e827614d07a7aa4b477b936,1,1,1,0,0,1,2,1,1,1,0,0,1,5,7
0x97e21a7f3b82daf63fe991c98698285c181bbd8f,2,2,2,0,0,2,5,0,0,0,0,0,0,0,5
0x64243639fdddcde1bce555618a4528b8ea3505c1,0,0,0,0,0,0,0,1,1,1,0,0,1,5,5
0xe6e62e4bb72261a1f7662506abdd914590088312,0,0,0,0,0,0,0,1,1,1,0,0,1,5,5
0x9c721bf6fcbce28830b6cd68997bffb567310318,0,0,0,0,0,0,0,1,1,1,0,0,1,5,5
0xb4b35d7ba2a507eba7d15b06fdded697e33189e2,0,0,0,0,0,0,0,1,1,1,0,0,1,5,5
0xc0a303758a25cc49c8adf7dab5d9d0b5e626551e,2,2,2,0,0,2,5,0,0,0,0,0,0,0,5
0x87550bd3557ddbb07555810201cef17784ce1e1b,2,2,2,0,0,2,5,0,0,0,0,0,0,0,5
0xda2926213fd4a810ee8c8c10dec27e3db3d2e024,2,2,2,0,0,2,5,0,0,0,0,0,0,0,5
0xa3bdb0fd287bb109ff8d34c584ae00f1e53e467d,2,2,2,0,0,2,5,0,0,0,0,0,0,0,5
0xda0eab4ef2a5d4f02f651b46b86609c0517311b2,0,0,0,0,0,0,0,1,1,1,0,0,1,5,5
0xa3728d04e228f22b322e4195a9961290e94846ca,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0x7664432b0cc2630139b8598b2cb3a3cd34fdea92,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0x278f11eeee212a796c750f03382ddb0970f7a631,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0x233c34f84ec49d414278b16635a3800c5274505c,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0x04ca6bab20008dd5f071f6ee88939c414529ed1d,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0x2b462b16cb267f7545eb45829a2ce1559e56bda4,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0xd14c99b29e1931b44d4301df15ad17efff688c0e,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0x5006ffaec38fbfa960eb82ff4ba4a95f98fba6aa,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0xfaa9312c80b762985a2270b8c98cbcc1e70ba86d,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0xae6f7991c034e417fb86b782f90ae9e94ecd6528,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0xf72d9af3155da29e316cd7223a68b9fc33323218,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0xc380adc6dae4cf7af8d09f953e9f190dcef583aa,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0xff9090c6ace56a860fe6d0e35435a3cfcf30b330,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0x31ef63580a6211272eb427e65a70aeba37d0b646,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0xcd0a7f194378e54668a000329aa95c2987035eaa,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0x72c28eb344f299b4eef429bd9953a4c2ac49ebb2,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0x395fc9a7b8b2371721aaceba07cf7ae23f55ba14,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0xd6ec3c3e025f9e7caed11377b455358a624ec857,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0xe55212be627d85bfd87c3b3c28a937b0958b9e12,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0x8e023e601d0aebd59532b9dc3319f6fceb5672a2,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0x13e76a6ca3e070d0920c49f1abc8eb91a386faed,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0x1d54ced211950bf56cd34e0087c2f0ed4cf7e239,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0x0aecdf855eefa332e32eeabb3b9e56432332a5d6,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0xe8b57d0648f0265488edcf700762c908179a55d4,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0x1b0f1bbfae35403f3c3f39b620ff38cb54ddf0d1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0x4bf1a6c4178e2ebdeb6a005c827c491532e32f9f,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0x91861728c6cebef80d19c3ebb63f562f9755b2b3,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0xf6af3133486c6542bd83213d66045655cf21a3a2,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0x04ca5b4d18029de724c00adc8f7c320cce2f2407,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0x3dc20d3a6141e70112d7871299906514c16456ad,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2
0x575a590e56acd5644c486e0dfa3d99bbb31e8246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
